name,line
JAEHEE,He did.
ZEN,Hmm… I think
MC,I’m sorry that I’m so attractive… T_T
ZEN,lololol
ZEN,Yeah…..
ZEN,But are you really sorry? lol
JAEHEE,Do you think it’s true that Seven has fallen for MC…?
ZEN,Yup.
ZEN,"as Yoosung said,"
ZEN,Seven has feelings for MC. lol
ZEN,You can just tell by the way he talks to her. lolol
JAEHEE,Well… I can’t be sure.
JAEHEE,He is a very eccentric person.
ZEN,"The way I see it, he is 100% interested in her! lol"
ZEN,I’m sure that he’s just staring at the CCTV feed and ignoring all his other duties for the agency.
JAEHEE,"If that’s true, it can’t be good."
ZEN,"He seems to be unaware of his own feelings,"
ZEN,or maybe just denying them.
MC,He seems to be quite contradictory.
ZEN,I understand why you’d think that. lolol
ZEN,One minute he’s joking around
ZEN,and the next he’s talking about our lives being threatened;; lol
MC,Maybe he needs time?
ZEN,I think that’s the answer. lol
JAEHEE,Well…
JAEHEE,I’m not an expert on this…
JAEHEE,so I won’t get involved in this one ^^;
ZEN,That’s the wise choice to make!
ZEN,Hahaha
JAEHEE,Hmm…
ZEN,Gahh~
ZEN,The deal didn’t go through
ZEN,"but I had to pose all day to show the clients,"
ZEN,so I’m pretty tired right now.
JAEHEE,You should go rest.
MC,Have a good time with the body guards~
ZEN,You mean have a good time while they are around…
ZEN,I just wish they wouldn’t stare at me…
ZEN,I don’t know if they are here to protect me or to spy on me;;
JAEHEE,;;;I’m sure they are for your protection.
ZEN,I hope so T_T
MC,Go and rest~! It must have been a rough day.
ZEN,"Yup! You rest up too, MC."
ZEN,I’ll get going then.
JAEHEE,Of course! Rest up and talk to you soon.
ZEN,"Okay, bye ^^"
JAEHEE,"To be honest… I’m saying this because you’re the only one here,"
JAEHEE,but the fact that there is a Tripter bot concerning Zen that I didn’t know about
JAEHEE,is giving me
JAEHEE,a mental breakdown ^^
MC,And I thought you were the know-it-all fan!?
JAEHEE,I suppose I missed it because I was busy with work.
JAEHEE,"As soon as I get home and finish work,"
JAEHEE,I will find that bot
JAEHEE,and thoroughly investigate whether or not
JAEHEE,that bot is ONLY a good influence on Zen’s career.
MC,But you were busy!
JAEHEE,"Still, how could I have missed something about him…?"
JAEHEE,"As soon as I get home and finish work,"
JAEHEE,I’ll have to find it and do a thorough investigation.
JAEHEE,Oh…
JAEHEE,Thankfully I’m almost home.
JAEHEE,I’ll get going.
MC,Don’t work too hard and rest up~
JAEHEE,"Yes… I will. You too, MC."
MC,Hope you find that bot!
JAEHEE,Thank you. ^^
JAEHEE,Have a good night.
YOOSUNG,"Hey, MC!"
YOOSUNG,Gahh…
YOOSUNG,I just gave everyone a bus ride!
YOOSUNG,I should skip this round.
YOOSUNG,+_+
MC,Did you get a job as the bus driver?
JUMIN,What will you do about school then?
YOOSUNG,Hey Jumin!
YOOSUNG,"No, it’s not a real bus lolol"
YOOSUNG,It’s a term we use in LOLOL.
JUMIN,Game jargon…?
YOOSUNG,"The players have to move from continent from continent,"
YOOSUNG,but some can’t because their levels are too low.
YOOSUNG,So we call taking the people trapped inside a continent
YOOSUNG,to somewhere else
YOOSUNG,giving them a bus ride…
MC,"Hello, Jumin ^^"
JUMIN,"Hello, MC."
JUMIN,But a bus ride?
JUMIN,Not anyone can drive a bus.
YOOSUNG,That’s not it. lolol.
YOOSUNG,Low level users are likely to be killed by monsters
YOOSUNG,when traveling to a continent far away.
YOOSUNG,So I take them there
YOOSUNG,while protecting them.
YOOSUNG,That’s called giving them a bus ride. lol
JUMIN,Didn’t realize such a system exists.
YOOSUNG,Ya. I mean it’s not an official one…
MC,Yoosung… Aren’y you too addicted to games?
YOOSUNG,My mom told me that I should try my best on everything I do.
JUMIN,I see she is very open-minded.
YOOSUNG,"Well, of course… if she finds out that I’m trying my best at gaming,"
YOOSUNG,she’ll start nagging me… like crazy..
MC,"It’s a game, but I suppose it’s a proper society of its own."
YOOSUNG,LOLOL is a cyber kingdom in its own right.
JUMIN,Psycho kingdom?
YOOSUNG,No!!!! A cyber kingdom!!
YOOSUNG,Jumin;; that’s a dangerous thing to say!!.
JUMIN,…Do you give cab or train rides as well?
YOOSUNG,No… Don’t get too deep in it;;;
JUMIN,"You are getting compensated, I hope?"
YOOSUNG,Of course! lolol
YOOSUNG,I have so much gold~!
JUMIN,"Yes, that is the only way deals work."
MC,What do you think Seven is doing right now?
YOOSUNG,Probably working…
YOOSUNG,or maybe managing that bot again?
JUMIN,Hmm…
MC,I thought you were just volunteering lolol But you were paid for it.
YOOSUNG,Yeah lolol
YOOSUNG,I have to make a living you know. lol
JUMIN,Of course. That is very natural.
MC,"Yoosung, you seem pleased about the deal lolol"
YOOSUNG,Yup! I feel like I did actual work. lol
JUMIN,It’s natural to get compensated for work in a capitalistic society.
JUMIN,Even
JUMIN,cyber spaces have clearly defined deals.
JUMIN,I don’t know why Luciel
JUMIN,always helps Zen without any compensation.
YOOSUNG,"Oh,"
YOOSUNG,you mean the Tripter bot?
JUMIN,"Yes. I mean, I don’t know what that is exactly, but still."
YOOSUNG,It’s just a program that produces automated posts on social media about a certain topic….
JUMIN,"Anyways,"
JUMIN,I have no idea why he breaks the Give & Take rule.
YOOSUNG,"Friends can help each other out without getting anything in return, lol"
JUMIN,So they were fairly close.
YOOSUNG,Why are you so interested? lolol
JUMIN,I simply think it’s against common sense.
JUMIN,Zen always refuses my strategic negotiations but appreciates Luciel’s free help.
YOOSUNG,Oh;;
YOOSUNG,I guess you can see it that way.
YOOSUNG,Hmm…
YOOSUNG,Did you read what Zen said earlier?
JUMIN,What did he say?
YOOSUNG,That Seven seems to be vicariously enjoying Zen’s popularity.
MC,"He said something similar yesterday, and I could understand it… if you consider Seven’s career."
YOOSUNG,Yeah… Since he always works where no one can see him.
YOOSUNG,Isn’t it sad to think that
YOOSUNG,"no matter how well you do your job, it can never see the light of day?"
JUMIN,Not at all.
YOOSUNG,T_T
MC,"Anything that is “vicarious” can’t be good, since it’s too dependent."
JUMIN,I agree.
JUMIN,Vicarious satisfaction is nothing but an illusion.
YOOSUNG,But Seven has no other choice…
YOOSUNG,"Jumin, you’ve always lived under people’s attention"
YOOSUNG,so I don’t think you can really understand people who aren’t really noticed.
JUMIN,Is Lucien someone people can’t notice?
YOOSUNG,"I mean, he’s super loud and out there here!!"
YOOSUNG,But he always has to hide who he is because of what he does for the intelligence agency…
JUMIN,That’s true…
YOOSUNG,People aren’t really noticeable like Seven or me…
YOOSUNG,can feel proud of sharing myself through someone else~!
MC,But isn’t it all pointless because I’m not the one enjoying the result?
JUMIN,Yes.
JUMIN,You do not get compensated in the end. So isn’t it meaningless?
YOOSUNG,"But you’re compensated mentally, and that can be significant."
YOOSUNG,"I’m not really noticeable in reality,"
YOOSUNG,but I’m pretty important in virtual society.
YOOSUNG,"When I play games, I feel comforted…"
JUMIN,I would feel a bit empty. It’s only temporary relief.
YOOSUNG,That’s… kind of true.
YOOSUNG,You feel empty and lonely… But… you feel proud when you see others doing well.
JUMIN,Proud… I’d like to test it.
MC,I feel bad that Seven’s job has so many restrictions…
YOOSUNG,Yeah.
YOOSUNG,He can’t ever take credit for what he does and no one recognizes it.
YOOSUNG,I think he’d be jealous of Zen for getting everyone’s attention.
YOOSUNG,"I’m not much of a help to others in reality,"
YOOSUNG,but a lot of people actually wait for me in LOLOL. lol
YOOSUNG,I feel really good when I help those people and hear them say thanks.
YOOSUNG,So I kind of understand how Seven feels.
JUMIN,Have you ever wanted to be more noticeable in reality?
YOOSUNG,Yes… Of course.
YOOSUNG,"But that’s not easy as it seems, haha…"
YOOSUNG,"Since I live alone,"
YOOSUNG,I feel like I’m almost a ghost now that I’m in college;;
JUMIN,Don’t you have your parents?
YOOSUNG,Huh? ;; My parents?
JUMIN,"Yes. When I’m with my father, I feel more stable about myself."
YOOSUNG,Oh…
YOOSUNG,Well… lolol I guess I won’t be a ghost if my mom gives me attention.
YOOSUNG,I did have a regular life in high school when I lived with my parents.
YOOSUNG,I woke up at six
YOOSUNG,"showered, ate breakfast, memorized some vocabulary,"
YOOSUNG,"and go to school, and then come back, eat"
YOOSUNG,"take a shower again, and study…"
MC,Really!? You?? Study?!
YOOSUNG,"Yeah, haha. I had no choice but to because of my parents…"
MC,Sounds like a normal day of a high school freshmen.
JUMIN,"Yes, I remember you were completely different from how you are now."
JUMIN,I offered you an internship then.
JUMIN, Since I considered you a diligent and hardworking candidate.
YOOSUNG,"Ya. To be honest, my mom’s a huge part of how well I did then."
YOOSUNG,"She would tell me off when I would slack off even for a little… So it was tough,"
YOOSUNG,but I guess that’s all love.
JUMIN,Yes.
JUMIN,Family love.
YOOSUNG,"Now that I’m living by myself,"
YOOSUNG,sometimes
YOOSUNG,I miss my mom nagging at me.
JUMIN,If you miss her scolding you… you are in serious trouble.
JUMIN,Yes… Parents are very important.
JUMIN,Alright.
JUMIN,I should try doing something good for free.
JUMIN,I will share a part of myself through you and feel proud of it.
MC,"What’s up with you, haha?"
JUMIN,His story actually inspired me.
MC,"Well, there’s no need to waste your precious energy on me;;"
JUMIN,I only want to test it out.
YOOSUNG,Huh?
YOOSUNG,What do you mean?
YOOSUNG,What? He just left…? ;;
YOOSUNG,What do you think he meant? Sharing a part of himself through me?
MC,I don’t think it’s anything important.
YOOSUNG,You think? hahaha
YOOSUNG,Sometimes Jumin can be really weird too;;;
MC,Maybe he wants to do something for you?
YOOSUNG,For me?
YOOSUNG,+_+
YOOSUNG,I hope he gives me premium coupons for LOLOL.
YOOSUNG,There’s a high chance to acquire a rare item if you’re on the premium server.
YOOSUNG,"Anyways,"
YOOSUNG,my parents
YOOSUNG,both of them are government officials…
YOOSUNG,so they always like having strict routines…
YOOSUNG,"If you go off that routine just a bit, they start scolding you… T_T"
YOOSUNG,"When I was in high school,"
YOOSUNG,I didn’t even dream of gaming!
YOOSUNG,"I do miss my mom’s cooking,"
YOOSUNG,but if I have to study things I hate
YOOSUNG,"with my mom nagging me all the time,"
YOOSUNG,I’d rather live by myself like a loser like this. lol
YOOSUNG,Isn’t it so great?
YOOSUNG,"I can game all I want,"
YOOSUNG,"sleep when I want,"
YOOSUNG,"wake up when I want,"
YOOSUNG,"sleep, wake up, and then sleep, wake up!"
MC,"Enjoy it while you can, lol"
YOOSUNG,You are so right! ^^
MC,I’m jealous.
YOOSUNG,Hahaha.
YOOSUNG,I can’t live like this much longer though.
MC,But shouldn’t you still try to maintain a regular lifestyle?
YOOSUNG,MC….
YOOSUNG,"You’re worrying for me, right? ^^"
YOOSUNG,Thanks.
YOOSUNG,"But,"
YOOSUNG,I feel like the bright moon is giving me its blessing…
YOOSUNG,"It means that tonight,"
YOOSUNG,I will rage.
YOOSUNG,"Today, I will make an exception,"
YOOSUNG,and be the angel of LOLOL
YOOSUNG,who helps
YOOSUNG,those low levels in need!
MC,So cool… For better fame and glory!!!
YOOSUNG,"Yup, you totally get me, lolol"
YOOSUNG,"Oh man, I’m getting excited just thinking about"
YOOSUNG,how many people will be waiting for me today!
MC,Don’t game too much though ^^
YOOSUNG,I’m always…
YOOSUNG,trying my best to keep it under control…!
YOOSUNG,The problem is that I just try… lol
YOOSUNG,Then bye! lol
707,MC…!
MC,Are you looking at me…?
707,Of course!
707,Now once every 2.15 seconds…
707,"Maybe it’s because of that,"
707,but time seems to be flying by…
MC,God Seven!! How’s work going!?
707,Oh my god.
707,It’s midnight already T_T
707,How can the day past by so meaninglessly!
707,MC…
707,I wanted to take care of the hacker fiasco today;;
707,But I couldn’t even get the work done for the agency…
707,It’ embarrassing T_T
MC,You shouldn’t have made that robot then;;
707,Why did I? T_T
707,Gahhhhhh
MC,Don’t feel too much pressure. You can always do it tomorrow!
707,I’m sorry.
707,You must be an angel
707,to encourage someone so pathetic like me...
707,I feel like time flew by exceptionally fast today…
707,But…
707,I’m surprised to see that
707,Yoosung understands me.
707,"I’m thankful,"
707,"but if you think about it,"
707,Yoosung is not like me…
MC,How is he different?
707,He has parents who scold him
707,and can complain about them.
707,I…
707,"can’t do that, haha."
MC,Yeah… I guess Yoosung’s more normal.
707,"Yes, that’s true."
707,I can’t say that I’m normal.
707,The way I talk and my job and all that.
707,Haha
707,Hahaha
MC,Did you run away from home?
707,"It’s not like that, haha."
707,I hope I get to tell you about it one day
707,if I ever get too…
MC,God Seven… Don’t be weak!!!
707,Gahh!
707,"I guess it’s because it’s late, but I’m not in a good mood."
707,You be careful too.
707,You might sink into the ground if you are so down. lol
707,"Anyways, MC,"
707,"don’t let your spirits get down,"
707,and don’t start guessing about me. lolol
MC,"Why~? I want to know more about you, Seven."
707,Don’t be!
707,You’ll get hurt if you do!!!
707,I don’t want you to get hurt.
707,I really mean this!
MC,I hope you didn’t try to rhyme just now?^^ ++
707,"I tried… my best, but epic failure…."
MC,"Yeah, you should be sorry;;;"
707,I will repent!
MC,y
707,So many thing happen in this world
707,and I don’t want to complicate things further.
707,"But if people start guessing,"
707,then you have no choice but to have complicated thoughts lolol
707,So please don’t talk about me vicariously enjoying Zen’s life or something like that…
707,707 is supposed to just laugh things off and make fun of everything.
707,That’s me! ☆
707,"Thankful that not mush is happening,"
707,"and with God deep inside my heart,"
707,I am
707,SEVEN
707,ZERO
707,SEVEN!!
707,…!
MC,Hmm…
707,Don’t be so serious about it.
707,I get comforted by the fact that there is something in this world that will never change.
707,God is always in my heart.
MC,Do you really believe in God?
707,The only thing I can take in this world
707,is the God that I believe in.
707,Because God never changes.
707,I can’t ever desire or have….
707,what I don’t deserve.
MC,"Why are you being so sad…? Seven, you can have anything you want!"
707,lololol I really hope that’s the case…
707,Oh lololol
707,MC….
707,Seriously…
707,What’s wrong with me?
MC,I guess your world must be complicated. I’m not really interested though.
707,"Oh sorry, haha."
707,I guess I bothered you by talking about it.
707,I must be tired;;
707,I’ll try hard not to bother you.
707,But I guess… this is still how it is.
707,"Even when I know that nothing is happening,"
707,I just feel like something dangerous will happen.
707,I feel like my brain is malfunctioning or something.
707,I…
707,I have a memory card that can’t save anything.
707,"When I turn off the engine,"
707,I have to… give everything up…
707,Gahh
707,I wanna explode!
MC,Just let everything go… Be yourself.
707,I don’t even know what I’m like anymore.
707,I feel like… even I will forget who I was.
MC,"Yeah, I really can’t understand you Seven."
707,I’m sorry.
707,I’m a bit all over the place today.
707,I feel so weird that
707,I wanna travel to the moon!
707,"On the moon,"
707,I wouldn’t be a secret agent!
MC,"Let’s go to the moon together someday, haha."
707,Will that day come? haha
707,I’d love that…
707,I’d love to go with you.
MC,There’s not enough oxygen on the moon.
707,Don’t worry.
707,We probably…
707,won’t have a chance to go together ^^;
707,I really have to get myself together
707,and start working for real tomorrow…
707,Since I have to finishing my work for the agency
707,to trace the hacker…
MC,That damn hacker!!
707,Yeah!
707,The reason why I’m a mess
707,is all because…
707,of that hacker!!!
MC,"Yeah, you should really pull yourself together."
707,Yeah!
707,I should get my shit together.
707,Oh right!
707,There’s a group called Hackers Chasing Hackers.
707,Do you think it will help the party? lol
707,It crossed my mind since all I’m thinking about is hackers right now ^^;;
MC,Yeah! I guess you’ll feel better if they come?
707,lololol
707,Oh yeah!
707,I’m gonna mess the hell out of them haha.
MC,Hackers…? Let’s not invite them.
707,Oh….
707,Sorry.
707,Hackers are putting us in danger right now ^^;;
707,I should have thought better.
707,Hmm;;
707,I guess I was weirder then usual today.
707,I’ll get going.
707,"Tomorrow,"
707,I’ll really try to do my job
707,and finish everything!
707,"As long as my engine is on,"
707,I will protect MC!
MC,Thank you… I can feel God Seven’s good graces protecting me ^^
707,Hahaha.
707,Thank you
707,for saying that ^^
MC,Yeah. Good luck keeping an eye out.
707,"Like a cute meerkat protector in the lonely dessert,"
707,I will guard everyone
707,with glistening eyes!
707,"MC,"
707,good night!
MC,"Bye, Seven."
707,Bye.
707,Don’t worry and rest.
MC,"If it gets too tough, just think of me and feel better!"
707,Oh…
707,"I can’t stop thinking about you though,"
707,and that’s not good…
707,Haha.
707,"Look at me, I’m saying gibberish again."
707,Then bye.
MC,"Jaehee, good evening."
JAEHEE,"Good evening, the stars are very beautiful today."
JAEHEE,It’s a shame I have to work even at home today.
JAEHEE,"I was planning to search for the bot as soon as I finished work,"
JAEHEE,"but I am getting very tired,"
JAEHEE,so I think I will have to go to bed while watching Zen’s DVD to end the day.
JAEHEE,"And regardless,"
JAEHEE,"I had something I wanted to ask Seven,"
JAEHEE,but he’s not here right now.
MC,Is something up?
JAEHEE,I received a suspicious email on my personal email account…
JAEHEE,and the content and attached photo were quite strange.
MC,I have dibs on Seven so watch out…!!
JAEHEE,I don’t know what you were thinking ^^;;
JAEHEE,But I only wanted to ask him about a suspicious email I received on my personal account.
JAEHEE,And I’m quite surprised to hear that you have dibs on Seven.
JAEHEE,Take a look at this.
MC,;;;
JAEHEE,This is the photo that was attached in the email.
JAEHEE,It was too creepy to just ignore it…
MC,I don’t feel good about it…
JAEHEE,Right?
JAEHEE,I was quite surprised too.
JAEHEE,The sender is called Mint Eye.
JAEHEE,I’ve never given out my personal email address… This is the first time I’ve received a spam message.
JAEHEE,"I thought of deleting it,"
JAEHEE,but it didn’t contain any links or anything.
JAEHEE,It only contained a couple sentences and this photo. It’s not like normal spam messages.
JAEHEE,And doesn’t that logo seem quite suspicious to you?
MC,Yes… I don’t feel good about it. You should ask Seven.
JAEHEE,"Yes, I was planning to."
MC,I think you should talk to the cyber police.
JAEHEE,"It’s not that I don’t trust the cyber police,"
JAEHEE,but I heard they receive reports of thousands of spam messages every day.
JAEHEE,I wonder whether they would take this seriously when it doesn’t even look like a spam email.
JAEHEE,"Besides,"
JAEHEE,I may be the only one to think this…
JAEHEE,but I felt as if someone is watching me.
JAEHEE,Perhaps it’s some religious or charity organization…
JAEHEE,"Regardless, it’s quite disturbing."
JAEHEE,"Anyways, this means that my personal information has been leaked,"
JAEHEE,so I thought Luciel might able to help me find who exactly sent the email to me
JAEHEE,But…
MC,I don’t think Seven is really helpful to anyone right now.
JAEHEE,Hmm… I think that he needs time to focus on himself.
MC,I’m kind of worried about Seven. He doesn’t seem very well.
JAEHEE,He seems to feel so complicated that it’s affecting his work…
JAEHEE,I would feel bad to give him another task.;;
JAEHEE,Luciel was always the one to finish his work perfectly
JAEHEE,and then present it in a strange way…
JAEHEE,But he seems to have become very sentimental…
JAEHEE,He said that God is the only thing he can have…
JAEHEE,Should we be worried…?
JAEHEE,I don’t feel good thinking about him…
JAEHEE,But I have never been very friendly with Seven so I don’t know what to say.
JAEHEE,"I hope Zen or Yoosung… or even you, MC, give him some encouragement."
MC,I don’t really think we should worry.
JAEHEE,Do you think so?
JAEHEE,I hope I’m being unnecessarily anxious…
JAEHEE,But it’s the first time Luciel has had trouble working.
MC,I’ll try talking to him…
JAEHEE,I think you are quite special to him.
JAEHEE,Oh…
JAEHEE,Look at the time.
JAEHEE,I must finish work and go to bed while watching a DVD of Zen’s musical.
MC,"If you have any good photos, share them with me! Good night!"
JAEHEE,Of course.
JAEHEE,Great works shine brighter the more they are shared with others.
JAEHEE,^^
JAEHEE,"Have a good night, MC."
ZEN,MC… You’re here.
ZEN,OMG..
ZEN,Jaehee’s email;;;
MC,"Hello, Zen… What about the email?"
ZEN,Actually…
ZEN,I woke up to the alarm from getting an email.
MC,I missed u lovely Zen ♡
ZEN,Really? ♡
ZEN,….is what I wish I could say
ZEN,but that’s not what’s important right now.
ZEN,I got the same email that Jaehee got…!
ZEN,The exactly same disturbing email!
ZEN,"I get a ton of spam messages,"
ZEN,but none of them were this creepy;;
ZEN,I can’t believe that we got the same email…
ZEN,I hope it’s something everyone got…
ZEN,But I feel so iffy about it. I can’t stay still;
ZEN,I should definitely ask him!
MC,I think Seven would say that it’s just a spam message.
ZEN,You think?;;
MC,I wish my hubby would check the messenger asap!
ZEN,Hubby???;;
ZEN,You’re very straightforward.
ZEN,Such a good-natured person. lol
ZEN,But it kind of bothers me
ZEN,that Seven
ZEN,seemed really troubled
ZEN,last night.
ZEN,Do you think he’ll be okay?
MC,He never makes sense anyways. I don’t think there’s anything to worry about.
ZEN,Maybe…
ZEN,"Well, I guess he did go on about the moon and squid and all that~"
ZEN,He was his usual ridiculous self. lol
MC,I’m quite worried…
ZEN,"Ya… He sounded bright,"
ZEN,but wasn’t it sad what he sad?
ZEN,"But, MC…"
ZEN,"Seven told us not to make any guesses about him,"
ZEN,but listen to this;;
ZEN,Seven…
ZEN,has never really explained to us
ZEN,about his career.
ZEN,We just assumed that it was some cyber hacking job and kind of ignored it.
ZEN,"But… the more I think about it, the more dangerous it sounds."
MC,I think so too…
ZEN,Hmm…
ZEN,"Since he’s an intelligence agent,"
ZEN,don’t you think he made some sort of pledge to never reveal the things he know? ;;
MC,Shouldn’t we avoid him if he has a dangerous job?
ZEN,Seven is an RFA member just like you and me.
ZEN,"Just because he has a dangerous job, we can’t just cut him off now!"
ZEN,My guess is that
ZEN,Seven’s job is tohack into something to dig out sensitive information
ZEN,"but if you want to do that, you have to thoroughly hide your info and traces…"
ZEN,Maybe that’s why he uses a strange name 707.
ZEN,You always see CSI or FBI agents on TV~
ZEN,"If they do one thing wrong and their covers are blown,"
ZEN,everyone around them plus the organization they work for are put in danger.
ZEN,So some even kill themselves before they’re tortured;;
ZEN,Thinking about it gives me goosebumps.
MC,"Zen, I think you watched too many movies;;"
ZEN,Hmm… You think?
ZEN,"Still, I think it’s something similar;"
ZEN,I feel like he lives underground
ZEN,just to avoid others knowing about him…;;
MC,I wish nothing like that ever happens to Seven.
ZEN,Of course nothing like that should happen!…
ZEN,But we don’t really know exactly what he does
ZEN,so all we can do is guess;;;
ZEN,"Come to think about it,"
ZEN,I’ve only seen Seven pay cash…
ZEN,He doesn’t have any cards.
ZEN,"Besides, a couple days ago, he said that Luciel isn’t his birth name."
ZEN,And he seems to avoid talking about his parents.
MC,I’m sure he’s a suspicious and twisted man.
ZEN,Well… he does give off that vibe
ZEN,but I think he has his own reasons.
MC,I do think that none of us know much about Seven… I want to know more about him.
ZEN,It’s a bit funny saying this…
ZEN,"But compared to all the years we’ve known each other,"
ZEN,I don’t think I know much about him either…
ZEN,I even think that you understand him better than us;;
ZEN,"Still, we’re in the same organization,"
ZEN,and yet we don’t even know what kind of work he does and how hard he works.
ZEN,We didn’t know that he has a maid until couple days ago;;;
ZEN,Maybe V knows a bit more;;
ZEN,A job where I have to hide myself would never suit me;;
ZEN,I can’t even imagine what it would be like to never confidently reveal who I am…
MC,Just thinking about it makes me sad…
ZEN,Yeah.
ZEN,He doesn’t have to be the mermaid that turns into sea foam.
MC,Why does he need to live so complicatedly?
ZEN,I don’t know…
ZEN,"The title “intelligence agent” seems cool and all that,"
ZEN,"but personally, it’s not for me;;"
ZEN,Haha
ZEN,"Seven told us not to guess around, but I guess I did it again. lolol"
ZEN,"I don’t know his exact situation… but if he’s feeling depressed, I hope he cheers up."
ZEN,"We won’t be able to help with his work,"
ZEN,but we can be there for him…
ZEN,"Especially in the area of relationships, I, Zen am the best consultant amongst everyone in the RFA."
ZEN,"I haven’t been able to see anyone because of work,"
ZEN,but I can give some killer advice on how to be a true man.
ZEN,"People think that I get girls without doing anything,"
ZEN,but it does take some effort on my part.
ZEN,And you need to know some manners too.
MC,Why are suddenly talking about relationship? haha
ZEN,Because even intelligence agents need to go on dates.
ZEN,Love is a powerful motivator for life.
MC,I’m not really interested in dating;
ZEN,That’s what Seven said too.
ZEN,But he definitely didn’t act that way. lol
ZEN,I’m curious what your real feelings are too.
ZEN,^^
ZEN,Hmm…
ZEN,"Sorry to change the subject,"
ZEN,but this is trouble. lol
ZEN,I’m woke up really early today so I’m getting hungry.
MC,Just starve. Look at the time;;
ZEN,"You think? Yeah, I guess if I eat right now I’ll get really puffy."
ZEN,Damn…
ZEN,But I don’t think I’ll sleep
ZEN,if I don’t eat something.
MC,Time for some night time snacks!
ZEN,Night time snacks…
ZEN,Would it be okay? lol
ZEN,I might be really puffy in the morning if I eat some ramen with eggs…
ZEN,I’ll just get a little snack!
ZEN,MC…
ZEN,Dream about me!
MC,I will!!
ZEN,Don’t get a heart attack because you saw me in your dreams.
ZEN,"If you start hyperventilating,"
ZEN,"just take deep breaths, okay?"
ZEN,"If you still can’t breathe, just imagine me doing CPR on you."
ZEN,Or maybe that will make things worse?
ZEN,Haha.
ZEN,See you soon~
ZEN,Bye!
MC,I want to dream about Seven.
ZEN,"Oh~ MC, you’re really honest, haha."
ZEN,Of course…
ZEN,"Have fun with him, and try to cheer him up."
ZEN,Then bye!
707,Meow meow~
707,MC!
707,"I was a total downer yesterday, right?"
707,Got my vibe back!!!
MC,Are you feeling better now? ^^
707,Yup!!!
707,I usually get sentimental and
707,"depressed late at night, lol"
707,I’m fine now.
MC,What Zen said last night… He was really considerate.
707,Ya.
707,He’d be perfect if he stops being so narcissistic.
707,Zen
707,I feel bad that I made everyone worry about me;;
MC,No need to be sorry…
707,Really?
707,It looks pretty cool to me...
MC,I wish God Seven would cheer up soon!!
707,Okie!
707,I feel much better already though! lol
707,"But more than that,"
707,I wanna transform
707,into the Defender of Justice! lol
707,Oh!
707,I brought a photo that will
707,"erase the image of gloomy Seven from everyone’s mind, haha"
707,Tada!
707,Photos that Ms. Vanderwood took★
MC,Ooh!! Seven you look so handsome!
707,"Why thank you, thank you."
MC,Hi Jumin
707,Hellooooo
JUMIN,He;;o
JUMIN,Hello
707,GAP+2
JUMIN,What does that mean.
MC,Don’t mind it.
707,Next-to-be Chairman’s Gap Moe
707,has increased by 2…!
707,Why am I the only one who gets this? T_T.
MC,Next-to-be Chairman’s Gap Moe has increased by 2.
707,You’re thinking what I’m thinking!
707,MC! lol
JUMIN,Gap moe…?
707,Ya.
707,Do u know what that means?
JUMIN,Doesn’t it mean when a character’s contradictory characteristics make him likable?
MC,"I don’t know what it is, but it sounds difficult…"
JUMIN,Nothing to fear. You can just look it up on the dictionary.
707,That’s on the dictionary!?
JUMIN,Haven’t you ever heard of the urban dictionary?
707,I haven’t… but I want one +_+.
MC,Wow! I’m amazed at your knowledge!
707,;;; Who taught you that!
JUMIN,It’s in urbandictionary.
707,I’ve never seen that dictionary. Does it even exist?
JUMIN,Yes.
JUMIN,Gap moe…
JUMIN,I’d like to practice if I have the potential…
JUMIN,I wish to be charming to Elizabeth the 3rd.
707,…And that was the timid confession of a cat lover.
MC,"Jumin, you’re quite cute."
JUMIN,"Sorry, but I’m not cute."
707,What do you mean? lol
707,The fact that you like cats make u KEWT! >_<
JUMIN,…Let’s change the subject.
MC,"Seven, are you gap moe?"
707,Oh!
707,Do you think I can be such a multi-dimensional character? TT
JUMIN,"Considering how sentimental you were yesterday, I think you can."
707,Please forget last night;;;
JUMIN,"Well, that’s that."
JUMIN,About that email Zen and Assistant Kang received.
JUMIN,I received it too…
707,For real!?
JUMIN,Did you get it?
707,No…
JUMIN,"How about you, MC?"
MC,I don’t know anything about it.
707,Maybe you don’t know how to access your emails? ;;
707,You can see it if you go to the email section at the main menu. lol
707,Check it later.
MC,I didn’t receive it.
707,I didn’t too!
JUMIN,Perhaps you two didn’t check your emails?
707,Hmm… But I did;;
JUMIN,"It’d be fine if it’s simply a spam message,"
JUMIN,but the content was quite disturbing.
707,"Jumin,"
707,forward it to me;
707,I should trace the email just like what Jaehee and Zen said.
JUMIN,I will.
MC,Trace it fast.
707,I’m sure you feel iffy because of all the strange things that have been happening. T_T
707,I’ll try to take care of it as soon as I can!
MC,"But… Seven, don’t you have enough work already?"
707,Yup. I’m busy!
707,But I can’t miss a single clue!
707,I’ll trace it as soon as I have time.
JUMIN,I thank you for your dedication.
707,"I, Seven, am"
707,always ready to sacrifice myself
707,for RFA members. lol
JUMIN,Ready to sacrifice yourself?
JUMIN,then….
JUMIN,I was thinking that you should go to MC yourself to protect her if you finish the work…
MC,"Jumin, can’t you just get my address and send me body guards?"
707,No!
707,No address
707,No bodyguards.
JUMIN,Then more so.
MC,Good thinking ^^
707,What?
